Power,Clock,Temperature
49.09281,4223.694580078125,93.875
47.76375,4223.271911621094,93.875
47.76375,4223.29541015625,93.875
47.76375,4223.379577636719,93.875
49.09281,4223.1246337890625,93.875
47.76375,4223.1488037109375,93.875
49.09281,4223.274139404297,93.875
48.031227,4223.113006591797,94.0
47.76375,4222.517272949219,94.0
47.76375,4222.797576904297,94.0
48.031227,4222.553985595703,94.0
49.09281,4221.733856201172,94.0
46.94,4222.558441162109,94.0
46.94,4221.847686767578,94.0
47.76375,4221.698089599609,94.0
47.76375,4221.322784423828,94.0
48.031227,4221.465393066406,94.0
47.76375,4221.351165771484,94.0
49.09281,4221.087585449219,94.0
48.031227,4221.224456787109,94.0
47.76375,4220.180755615234,94.125
47.76375,4220.590301513672,94.125
49.925127,4219.814788818359,94.125
47.76375,4220.396667480469,94.125
49.09281,4220.849884033203,94.125
47.76375,4221.365692138672,94.125
49.09281,4221.413848876953,94.125
48.031227,4221.4053955078125,94.125
48.031227,4220.571350097656,94.125
47.76375,4220.470733642578,94.125
48.85959,4220.634490966797,94.125
48.031227,4220.050537109375,94.125
47.76375,4219.7783203125,94.125
48.031227,4219.181579589844,94.25
47.76375,4219.8824462890625,94.25
48.031227,4219.224609375,94.25
48.031227,4215.764862060547,94.375
47.76375,4219.011077880859,94.25
48.260493,4219.0662841796875,94.25
47.76375,4219.276397705078,94.25
47.202864,4218.385223388672,94.25
48.031227,4218.298278808594,94.25
47.76375,4218.008239746094,94.25
48.031227,4218.794860839844,94.25
46.94,4218.086975097656,94.25
48.031227,4218.0614013671875,94.25
48.031227,4217.50048828125,94.25
49.09281,4218.4471435546875,94.25
48.031227,4217.3515625,94.25
48.031227,4217.060546875,94.25
47.76375,4217.743316650391,94.25
48.031227,4217.924255371094,94.25
48.031227,4218.75634765625,94.25
48.031227,4217.324615478516,94.25
47.202864,4217.4022216796875,94.25
46.1175,4217.584411621094,94.25
48.031227,4217.609375,94.25
49.09281,4217.1510009765625,94.25
47.76375,4217.1123046875,94.25
48.031227,4216.579498291016,94.25
47.76375,4215.744537353516,94.375
48.031227,4216.820373535156,94.375
48.031227,4216.632263183594,94.375
47.76375,4215.856262207031,94.375
47.76375,4216.205474853516,94.375
47.76375,4216.232421875,94.375
46.714688,4215.616546630859,94.375
48.031227,4215.3204345703125,94.375
47.76375,4215.164855957031,94.375
46.94,4214.8726806640625,94.375
46.94,4214.3125,94.375
47.76375,4214.064025878906,94.375
48.031227,4213.653503417969,94.375
48.031227,4213.237121582031,94.375
48.031227,4212.8402099609375,94.5
46.94,4213.185607910156,94.5
48.031227,4213.856750488281,94.5
48.031227,4213.29638671875,94.5
46.94,4213.983337402344,94.5
48.031227,4214.1708984375,94.5
47.76375,4214.013336181641,94.5
46.1175,4214.480529785156,94.5
46.714688,4213.599761962891,94.5
48.85959,4214.333404541016,94.5
47.202864,4212.809661865234,94.5
46.714688,4213.22607421875,94.5
46.714688,4213.211181640625,94.5
48.031227,4213.975555419922,94.5
48.031227,4212.546966552734,94.5
48.031227,4213.293884277344,94.5
46.1175,4212.762542724609,94.5
47.76375,4212.840118408203,94.5
47.76375,4212.784942626953,94.5
46.714688,4213.9765625,94.5
47.76375,4212.325958251953,94.5
48.031227,4212.14453125,94.5
46.714688,4212.21337890625,94.5
48.031227,4212.4273681640625,94.625
46.714688,4211.250427246094,94.625
46.714688,4211.077209472656,94.625
46.714688,4211.1326904296875,94.625
48.031227,4211.038116455078,94.625
48.031227,4211.908966064453,94.625
47.76375,4212.089599609375,94.625
48.85959,4212.780029296875,94.625
47.76375,4211.327850341797,94.625
46.714688,4211.455474853516,94.625
46.94,4211.42333984375,94.625
46.714688,4211.416442871094,94.625
48.85959,4211.848236083984,94.625
48.031227,4211.035980224609,94.625
46.714688,4211.50439453125,94.625
48.031227,4211.263580322266,94.625
46.1175,4211.136688232422,94.75
48.031227,4210.8309326171875,94.75
48.031227,4210.648864746094,94.75
49.32603,4198.4864501953125,94.875
48.85959,4212.594696044922,94.875
48.031227,4211.0,94.875
48.031227,4210.624694824219,94.875
46.714688,4210.774230957031,94.875
48.031227,4210.434173583984,94.875
48.031227,4211.1357421875,94.875
46.714688,4210.290435791016,94.875
48.031227,4210.224517822266,94.875
47.534484,4209.994293212891,94.875
48.031227,4210.4259033203125,94.875
48.85959,4210.795562744141,94.875
48.031227,4209.272308349609,94.875
48.85959,4208.968566894531,94.875
48.031227,4212.9093017578125,94.875
48.85959,4208.382659912109,95.0
48.85959,4211.885437011719,95.0
48.031227,4209.866851806641,95.0
48.031227,4209.792877197266,94.875
48.031227,4211.422454833984,94.875
47.534484,4210.068389892578,94.875
47.76375,4210.814178466797,94.875
46.714688,4209.670013427734,94.875
48.031227,4208.377532958984,94.875
48.031227,4208.691680908203,94.875
46.714688,4206.890899658203,94.875
48.031227,4208.1885986328125,94.875
48.031227,4207.3209228515625,94.875
48.031227,4210.256011962891,94.875
48.031227,4209.910736083984,94.875
48.031227,4210.7576904296875,94.875
46.714688,4209.083282470703,94.875
46.714688,4208.881866455078,94.875
48.031227,4210.907165527344,94.875
48.031227,4208.850128173828,94.875
46.714688,4209.112457275391,94.875
48.031227,4209.108642578125,94.875
48.031227,4208.713562011719,94.875
46.714688,4209.087188720703,95.0
48.031227,4208.834777832031,95.0
48.031227,4208.320281982422,95.0
48.031227,4208.357696533203,95.0
48.031227,4207.18896484375,95.0
48.031227,4208.693756103516,95.0
48.031227,4208.61865234375,95.0
46.714688,4208.682434082031,95.0
48.85959,4208.0557861328125,95.0
48.031227,4208.099822998047,95.0
48.031227,4207.773040771484,95.0
48.031227,4211.416534423828,95.125
48.031227,4207.178619384766,95.125
48.85959,4207.530609130859,95.125
48.031227,4208.7613525390625,95.125
46.714688,4207.497314453125,95.125
48.85959,4207.867126464844,95.125
48.031227,4207.841796875,95.125
46.714688,4207.638122558594,95.125
46.714688,4207.414031982422,95.125
46.714688,4207.411590576172,95.125
46.714688,4207.374542236328,95.125
46.714688,4208.6475830078125,95.125
48.85959,4207.582672119141,95.125
48.031227,4208.6378173828125,95.125
48.031227,4207.932403564453,95.125
48.031227,4208.516845703125,95.125
46.714688,4207.995025634766,95.125
48.031227,4207.766174316406,95.125
48.031227,4207.8145751953125,95.125
47.202864,4208.499572753906,95.125
48.031227,4207.875885009766,95.125
48.85959,4207.526184082031,95.125
48.031227,4207.6810302734375,95.125
48.031227,4208.335968017578,95.125
48.031227,4206.661437988281,95.125
48.031227,4208.353820800781,95.125
48.031227,4207.5792236328125,95.125
46.714688,4207.315521240234,95.125
48.031227,4206.485809326172,95.125
48.031227,4207.402069091797,95.125
48.85959,4208.019470214844,95.125
48.85959,4208.074737548828,95.125
48.031227,4208.083892822266,95.25
47.534484,4207.498718261719,95.25
47.534484,4207.922149658203,95.25
48.031227,4208.021636962891,95.25
48.031227,4208.046203613281,95.25
46.1175,4204.89208984375,95.25
48.031227,4203.334686279297,95.25
48.031227,4205.407684326172,95.25
48.031227,4206.779968261719,95.25
48.031227,4209.859130859375,95.25
46.714688,4211.368621826172,95.25
48.85959,4205.164001464844,95.25
48.031227,4209.634338378906,95.25
46.714688,4208.505920410156,95.375
46.714688,4206.108642578125,95.375
48.85959,4208.888641357422,95.375
46.714688,4201.9893798828125,95.375
47.534484,4202.448883056641,95.375
48.031227,4206.100555419922,95.375
49.09281,4204.738067626953,95.375
47.534484,4206.603454589844,95.375
46.714688,4204.1756591796875,95.375
47.534484,4206.348358154297,95.375
48.031227,4209.352691650391,95.375
48.031227,4207.820861816406,95.375
48.85959,4209.709503173828,95.375
48.031227,4206.31103515625,95.375
46.714688,4200.1029052734375,95.375
47.534484,4204.1783447265625,95.375
46.714688,4201.558990478516,95.375
46.714688,4205.0382080078125,95.375
46.714688,4208.6416015625,95.375
48.85959,4201.375152587891,95.375
48.85959,4200.544647216797,95.375
45.453408,4206.442047119141,95.375
48.85959,4204.226226806641,95.375
48.85959,4200.174621582031,95.375
46.714688,4201.061340332031,95.375
48.85959,4203.3870849609375,95.375
46.714688,4202.511871337891,95.375
48.85959,4205.4140625,95.375
46.714688,4203.1812744140625,95.375
47.534484,4200.594146728516,95.375
46.714688,4203.317596435547,95.375
48.031227,4199.440124511719,95.375
48.031227,4203.749267578125,95.375
48.031227,4197.337463378906,95.375
48.031227,4204.691223144531,95.375
48.031227,4200.40380859375,95.375
46.714688,4203.561828613281,95.375
45.674772,4203.890411376953,95.375
48.031227,4201.832977294922,95.375
46.714688,4202.267639160156,95.375
46.714688,4198.877349853516,95.375
46.714688,4198.1846923828125,95.375
46.714688,4200.543365478516,95.375
46.714688,4199.691741943359,95.375
46.714688,4200.125823974609,95.375
46.714688,4198.336364746094,95.375
46.714688,4202.5947265625,95.375
45.453408,4201.8416748046875,95.375
48.031227,4199.667907714844,95.375
46.714688,4198.490142822266,95.375
49.925127,4202.998474121094,95.375
47.534484,4204.012115478516,95.375
48.031227,4200.780792236328,95.375
48.031227,4202.280456542969,95.375
48.031227,4199.035583496094,95.375
46.714688,4200.1239013671875,95.375
46.714688,4198.828918457031,95.375
47.534484,4196.819427490234,95.375
46.714688,4195.3199462890625,95.375
46.714688,4195.9195556640625,95.375
46.714688,4180.478454589844,95.375
47.534484,4195.205993652344,95.375
46.714688,4199.331787109375,95.375
48.031227,4199.833801269531,95.375
46.714688,4195.678955078125,95.375
46.94,4196.859313964844,95.375
46.714688,4199.852233886719,95.375
46.714688,4198.003723144531,95.375
46.714688,4194.243743896484,95.375
47.534484,4197.292541503906,95.375
46.714688,4195.730712890625,95.375
48.031227,4213.353454589844,95.375
39.107532,4193.224639892578,95.25
17.550432,3891.582046508789,95.0
14.694154,3723.5164947509766,94.625
13.528458,3733.9468994140625,94.25
12.801524,3721.3806915283203,93.75
3.485664,2502.929733276367,93.125
5.3352,2575.409378051758,92.0
2.925072,2522.0409240722656,90.875
2.905308,2178.3437118530273,89.875
1.754688,2960.972930908203,88.75
8.561476,2758.9857025146484,87.75
2.905308,2216.104362487793,86.75
1.754688,2132.043899536133,85.75
1.754688,2480.510238647461,84.75
2.33988,2490.1680755615234,83.875
2.33988,2487.3479919433594,82.875
2.33988,2487.0680541992188,82.0
1.754688,2469.679168701172,81.125
14.210316,2582.480697631836,80.25
3.485664,2498.148681640625,79.5
2.905308,2472.8082275390625,78.625
1.754688,2474.7953033447266,77.875
1.754688,2469.9124908447266,77.125
2.33988,2489.1653442382812,76.375
2.33988,2607.3076934814453,75.625
2.33988,2735.1180725097656,75.0
3.485664,2939.926010131836,74.25
2.33988,2704.7613525390625,73.625
2.905308,2583.149612426758,73.0
2.33988,2587.552734375,72.375
1.754688,2651.0821838378906,71.75
2.33988,2604.963882446289,71.125
2.33988,2553.2215881347656,70.625
2.925072,2469.6297454833984,70.0
2.33988,2729.7781829833984,69.5
2.33988,2469.849624633789,69.0
1.754688,2714.517379760742,68.375
1.754688,2828.1412506103516,67.875
2.33988,2431.516128540039,67.5
2.925072,2572.810745239258,67.0
2.905308,2535.7467498779297,66.5
6.630618,2542.9741973876953,66.0
2.33988,2471.1590118408203,65.625
2.33988,2495.7749633789062,65.125
2.925072,2519.343948364258,64.75
2.33988,2502.9747467041016,64.375
7.57826,2477.185531616211,63.875
1.754688,2478.091323852539,63.5
1.742832,2491.3802947998047,63.125
2.32407,2550.0333862304688,62.75
2.33988,2624.7378540039062,62.5
1.754688,2522.5330657958984,62.125
2.32407,2482.4806213378906,61.75
2.32407,2483.885055541992,61.375
22.435809,3174.8231048583984,61.125
1.754688,2742.7920989990234,61.125
1.742832,2480.271453857422,60.75
2.88225,2483.834030151367,60.5
1.169496,2472.3111114501953,60.125
2.33988,2617.9005737304688,59.875
2.32407,2545.349380493164,59.5
2.88225,2524.1707458496094,59.25
1.754688,2634.0135192871094,59.0
2.32407,2496.710693359375,58.75
2.32407,2516.7305908203125,58.5
1.742832,2496.413055419922,58.25
2.905308,2610.0880279541016,58.0
1.742832,2559.198257446289,57.75
2.905308,2513.5628051757812,57.5
2.32407,2495.3758392333984,57.25
1.742832,2479.529800415039,57.125
2.32407,2472.484664916992,56.875
1.742832,2472.181182861328,56.625
2.32407,2555.229248046875,56.375
2.32407,2768.334197998047,56.25
2.32407,2482.0858306884766,56.0
2.32407,2479.47802734375,55.875
2.32407,2470.9896850585938,55.625
2.32407,2469.8641662597656,55.375
2.905308,2327.2120513916016,55.25
2.32407,2689.6581115722656,55.125
2.32407,2475.4178771972656,54.875
2.33988,2545.6565551757812,54.75
2.905308,2540.151596069336,54.5
1.742832,2579.5061798095703,54.375
2.32407,2503.2440032958984,54.25
1.754688,2280.0816802978516,54.125
2.32407,2484.8995513916016,54.0
4.066902,2792.8955688476562,53.75
2.32407,2586.861602783203,53.625
2.33988,2476.100814819336,53.5
2.33988,2513.543258666992,53.375
1.742832,2493.885452270508,53.25
15.020925,2789.4781799316406,53.125
1.169496,2519.533248901367,53.0
2.32407,2487.310256958008,52.875
2.32407,2469.843002319336,52.75
2.33988,2520.629653930664,52.625
18.7758,2833.0427017211914,52.5
2.33988,2541.813262939453,52.375
2.905308,2531.9444274902344,52.25
2.905308,2475.403076171875,52.125
1.754688,2508.580337524414,52.0
2.925072,2938.200927734375,52.0
7.01964,2680.112258911133,51.875
2.905308,2482.8800354003906,51.75
2.32407,2524.6397552490234,51.625
2.32407,2276.104537963867,51.5
5.229378,2856.5436401367188,51.5
2.32407,2741.424072265625,51.375
2.32407,2569.6348724365234,51.25
2.32407,2482.3675689697266,51.125
1.754688,2481.599166870117,51.0
1.667744,2933.959503173828,51.0
1.667744,2687.7267303466797,50.875
2.32407,2561.1433715820312,50.75
2.905308,2495.4715423583984,50.75
2.32407,2470.0486450195312,50.625
2.925072,2887.3914794921875,50.5
2.33988,2705.119110107422,50.5
0.0,2568.894760131836,50.375
1.742832,2350.062240600586,50.25
1.754688,2746.860336303711,50.25
2.33988,2776.78849029541,50.125
4.066902,2663.7094116210938,50.125
1.754688,2539.9086151123047,50.0
1.742832,2476.2643127441406,50.0
2.32407,2543.546859741211,49.875
2.33988,2907.5679931640625,49.75
1.754688,2708.0938568115234,49.75
2.905308,2490.7188262939453,49.625
2.905308,2616.2208709716797,49.625
2.905308,2480.3106536865234,49.5
2.925072,2782.2626342773438,49.5
2.33988,2690.397186279297,49.375
1.754688,2530.842987060547,49.375
2.33988,2125.455825805664,49.25
2.32407,2356.3344497680664,49.125
1.742832,2795.0538482666016,49.125
2.32407,2380.73184967041,49.125
2.925072,2282.2695541381836,49.0
2.905308,2359.5029907226562,49.0
2.32407,2337.563232421875,48.875
2.33988,2910.9808044433594,48.875
2.33988,2710.863739013672,48.75
2.33988,2510.300994873047,48.75
2.32407,2490.4214477539062,48.625
7.50975,2499.752944946289,48.625
1.754688,2958.5738525390625,48.625
1.754688,2469.397804260254,48.5
2.32407,1866.9288177490234,48.5
1.754688,2135.879898071289,48.375
0.971946,1744.9567947387695,48.375
2.33988,2971.3741149902344,48.25
7.54664,2672.1958770751953,48.25
1.742832,2469.5594482421875,48.25
2.32407,2215.8345794677734,48.125
1.742832,2102.944725036621,48.125
2.33988,2452.094306945801,48.125
3.509376,2204.568832397461,48.0
2.32407,2590.9414672851562,48.0
1.742832,2613.6856689453125,48.0
2.32407,2667.5089111328125,47.875
1.754688,2889.691619873047,47.875
1.754688,2449.439140319824,47.875
2.905308,2283.754005432129,47.75
1.655888,2249.484817504883,47.75
2.32407,2161.779769897461,47.625
1.754688,2496.07820892334,47.625
1.742832,2670.8927001953125,47.625
2.88225,2568.9681701660156,47.5
2.32407,2513.397186279297,47.5
2.33988,2387.4051818847656,47.5
0.5593,2654.86270904541,47.375
2.33988,2453.8574752807617,47.375
1.742832,2230.963706970215,47.375
1.742832,2036.6468887329102,47.25
2.32407,2606.675750732422,47.25
2.925072,3061.077682495117,47.25
2.305625,2586.198211669922,47.25
2.32407,2279.692695617676,47.125
1.742832,2275.770622253418,47.125
2.905308,2122.3586196899414,47.0
2.33988,3128.4462127685547,47.375
2.33988,2767.3065338134766,47.25
2.32407,2564.742431640625,47.25
2.32407,2616.8424530029297,47.125
2.32407,2432.3175659179688,47.125
2.33988,2978.0189361572266,47.125
2.925072,2616.535110473633,47.0
2.32407,2409.2904663085938,47.0
2.32407,2442.851837158203,47.0
2.905308,2427.868621826172,46.875
1.655888,2792.571792602539,46.875
1.655888,2842.2098693847656,46.875
1.742832,2420.733955383301,46.75
0.971946,2388.685371398926,46.75
0.971946,2319.2977600097656,46.625
1.754688,2852.6580657958984,46.625
2.905308,2743.964828491211,46.625
2.32407,2611.3754119873047,46.625
2.32407,2469.7389221191406,46.5
2.32407,2789.5384521484375,46.5
1.754688,2763.9307708740234,46.5
9.348372,2839.8628692626953,46.5
2.905308,2530.223159790039,46.375
1.742832,2683.5001373291016,46.375
7.50975,2485.749465942383,46.375
2.33988,2954.811065673828,46.375
1.754688,2825.288345336914,46.375
2.32407,2791.6324157714844,46.25
1.742832,2494.855697631836,46.25
1.742832,2525.416458129883,46.25
1.754688,2592.411880493164,46.25
1.655888,2480.59375,46.125
2.32407,2353.6487884521484,46.125
2.905308,2718.1705627441406,46.125
4.034625,2495.0653686523438,46.125
2.925072,2883.8895721435547,46.125
1.754688,2815.536849975586,46.0
1.655888,2521.480499267578,46.0
1.742832,2411.8684997558594,46.0
2.32407,2265.650230407715,45.875
1.169496,2732.0275650024414,45.875
10.326975,2306.1850509643555,46.0
2.305625,2380.9057540893555,46.0
0.580356,2571.0634765625,45.875
1.742832,2517.0294799804688,45.875
1.754688,2892.8956604003906,45.875
1.754688,2772.898666381836,45.875
2.32407,2716.6514739990234,45.75
2.905308,2653.744842529297,45.75
1.742832,2481.027603149414,45.75
1.754688,2753.603012084961,45.75
1.742832,2835.2725372314453,45.75
2.32407,2492.2896881103516,45.625
2.88225,2515.5577545166016,45.625
2.32407,2214.182502746582,45.625
1.754688,2998.2559356689453,45.625
1.742832,2737.0457153320312,45.625
1.742832,2707.2081298828125,45.5
2.32407,2544.588577270508,45.5
2.32407,2558.1115112304688,45.5
14.022558,3535.2022399902344,46.0
2.925072,2676.6527252197266,46.125
2.32407,2508.3023223876953,46.125
2.905308,2918.5341796875,46.75
1.742832,2541.703842163086,46.625
1.754688,2924.696548461914,46.625
2.33988,2812.524948120117,46.5
2.905308,2705.930648803711,46.375
1.742832,2497.9234466552734,46.375
2.32407,2532.625,46.25
1.742832,2807.0618743896484,46.25
1.742832,2642.2240600585938,46.125
1.742832,2591.2745513916016,46.125
2.32407,2556.830841064453,46.0
3.485664,2478.317657470703,46.0
2.33988,2773.3128509521484,45.875
2.32407,2766.958465576172,45.875
2.905308,2542.414993286133,45.875
1.161594,2829.729034423828,45.75
1.458288,2881.3257904052734,47.25
2.33988,3393.987350463867,48.5
2.33988,2320.647087097168,48.375
1.742832,2621.868850708008,48.25
